# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2009-08-13 17:36:56 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 08173000 Plum Ck nr Luling, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173000
#    DD parameter statistic   Description
#    02   00060     00001     Discharge, cubic feet per second (Maximum)
#    02   00060     00002     Discharge, cubic feet per second (Minimum)
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00001	02_00060_00001_cd	02_00060_00002	02_00060_00002_cd	02_00060_00003	02_00060_00003_cd
USGS	08173000	1951-09-11					0.00	A
USGS	08173000	1951-09-12					0.00	A
USGS	08173000	1951-09-13					0.20	A
USGS	08173000	1951-09-14					0.80	A
USGS	08173000	1951-09-15					1.7	A
USGS	08173000	1951-09-16					3.5	A
USGS	08173000	1951-09-17					2.8	A
USGS	08173000	1951-09-18					1.3	A
USGS	08173000	1951-09-19					0.90	A
USGS	08173000	1951-09-20					0.60	A
USGS	08173000	1951-09-21					0.50	A
USGS	08173000	1951-09-22					0.40	A
USGS	08173000	1951-09-23					0.30	A
USGS	08173000	1951-09-24					0.40	A
USGS	08173000	1951-09-25					58	A
USGS	08173000	1951-09-26					493	A
USGS	08173000	1951-09-27					12	A
USGS	08173000	1951-09-28					5.9	A
USGS	08173000	1951-09-29					3.5	A
USGS	08173000	1951-09-30					2.3	A
USGS	08173000	1951-10-01					1.7	A
USGS	08173000	1951-10-02					1.5	A
USGS	08173000	1951-10-03					1.1	A
USGS	08173000	1951-10-04					0.80	A
USGS	08173000	1951-10-05					0.70	A
USGS	08173000	1951-10-06					0.60	A
USGS	08173000	1951-10-07					0.40	A
USGS	08173000	1951-10-08					0.30	A
USGS	08173000	1951-10-09					0.20	A
USGS	08173000	1951-10-10					0.20	A
USGS	08173000	1951-10-11					0.20	A
USGS	08173000	1951-10-12					0.20	A
USGS	08173000	1951-10-13					0.20	A
USGS	08173000	1951-10-14					0.20	A
USGS	08173000	1951-10-15					0.20	A
USGS	08173000	1951-10-16					0.20	A
USGS	08173000	1951-10-17					0.20	A
USGS	08173000	1951-10-18					0.20	A
USGS	08173000	1951-10-19					0.20	A
USGS	08173000	1951-10-20					0.20	A
USGS	08173000	1951-10-21					0.20	A
USGS	08173000	1951-10-22					0.10	A
USGS	08173000	1951-10-23					1.5	A
USGS	08173000	1951-10-24					1.4	A
USGS	08173000	1951-10-25					2.8	A
USGS	08173000	1951-10-26					2.6	A
USGS	08173000	1951-10-27					1.8	A
USGS	08173000	1951-10-28					1.7	A
USGS	08173000	1951-10-29					2.2	A
USGS	08173000	1951-10-30					2.2	A
USGS	08173000	1951-10-31					1.7	A
USGS	08173000	1951-11-01					2.5	A
USGS	08173000	1951-11-02					1.2	A
USGS	08173000	1951-11-03					1.0	A
USGS	08173000	1951-11-04					1.0	A
USGS	08173000	1951-11-05					1.0	A
USGS	08173000	1951-11-06					1.0	A
USGS	08173000	1951-11-07					1.0	A
USGS	08173000	1951-11-08					1.0	A
USGS	08173000	1951-11-09					0.90	A
USGS	08173000	1951-11-10					0.90	A
USGS	08173000	1951-11-11					0.80	A
USGS	08173000	1951-11-12					0.80	A
USGS	08173000	1951-11-13					0.80	A
USGS	08173000	1951-11-14					0.80	A
USGS	08173000	1951-11-15					0.70	A
USGS	08173000	1951-11-16					0.70	A
USGS	08173000	1951-11-17					0.70	A
USGS	08173000	1951-11-18					0.70	A
USGS	08173000	1951-11-19					0.70	A
USGS	08173000	1951-11-20					0.60	A
USGS	08173000	1951-11-21					1.0	A
USGS	08173000	1951-11-22					1.2	A
USGS	08173000	1951-11-23					0.70	A
USGS	08173000	1951-11-24					1.8	A
USGS	08173000	1951-11-25					3.5	A
USGS	08173000	1951-11-26					8.7	A
USGS	08173000	1951-11-27					4.8	A
USGS	08173000	1951-11-28					3.5	A
USGS	08173000	1951-11-29					3.1	A
USGS	08173000	1951-11-30					3.1	A
USGS	08173000	1951-12-01					2.8	A
USGS	08173000	1951-12-02					3.1	A
USGS	08173000	1951-12-03					3.8	A
USGS	08173000	1951-12-04					9.2	A
USGS	08173000	1951-12-05					5.9	A
USGS	08173000	1951-12-06					4.2	A
USGS	08173000	1951-12-07					2.8	A
USGS	08173000	1951-12-08					2.8	A
USGS	08173000	1951-12-09					2.6	A
USGS	08173000	1951-12-10					2.6	A
USGS	08173000	1951-12-11					2.6	A
USGS	08173000	1951-12-12					3.1	A
USGS	08173000	1951-12-13					3.5	A
USGS	08173000	1951-12-14					4.8	A
USGS	08173000	1951-12-15					4.8	A
USGS	08173000	1951-12-16					4.2	A
USGS	08173000	1951-12-17					3.8	A
USGS	08173000	1951-12-18					3.5	A
USGS	08173000	1951-12-19					3.1	A
USGS	08173000	1951-12-20					3.1	A
USGS	08173000	1951-12-21					3.1	A
USGS	08173000	1951-12-22					2.8	A
USGS	08173000	1951-12-23					2.6	A
USGS	08173000	1951-12-24					2.6	A
USGS	08173000	1951-12-25					2.8	A
USGS	08173000	1951-12-26					2.6	A
USGS	08173000	1951-12-27					2.5	A
USGS	08173000	1951-12-28					2.6	A
USGS	08173000	1951-12-29					2.5	A
USGS	08173000	1951-12-30					2.5	A
USGS	08173000	1951-12-31					2.6	A
USGS	08173000	1952-01-01					2.8	A
USGS	08173000	1952-01-02					2.8	A
USGS	08173000	1952-01-03					2.6	A
USGS	08173000	1952-01-04					2.6	A
USGS	08173000	1952-01-05					2.6	A
USGS	08173000	1952-01-06					2.6	A
USGS	08173000	1952-01-07					2.6	A
USGS	08173000	1952-01-08					2.5	A
USGS	08173000	1952-01-09					2.5	A
USGS	08173000	1952-01-10					2.5	A
USGS	08173000	1952-01-11					2.3	A
USGS	08173000	1952-01-12					2.3	A
USGS	08173000	1952-01-13					2.5	A
USGS	08173000	1952-01-14					2.5	A
USGS	08173000	1952-01-15					2.8	A
USGS	08173000	1952-01-16					2.8	A
USGS	08173000	1952-01-17					2.8	A
USGS	08173000	1952-01-18					2.8	A
USGS	08173000	1952-01-19					2.8	A
USGS	08173000	1952-01-20					3.1	A
USGS	08173000	1952-01-21					3.1	A
USGS	08173000	1952-01-22					2.8	A
USGS	08173000	1952-01-23					2.6	A
USGS	08173000	1952-01-24					2.5	A
USGS	08173000	1952-01-25					2.5	A
USGS	08173000	1952-01-26					2.5	A
USGS	08173000	1952-01-27					36	A
USGS	08173000	1952-01-28					24	A
USGS	08173000	1952-01-29					8.2	A
USGS	08173000	1952-01-30					5.2	A
USGS	08173000	1952-01-31					4.2	A
USGS	08173000	1952-02-01					3.5	A
USGS	08173000	1952-02-02					3.5	A
USGS	08173000	1952-02-03					3.1	A
USGS	08173000	1952-02-04					2.8	A
USGS	08173000	1952-02-05					2.6	A
USGS	08173000	1952-02-06					2.6	A
USGS	08173000	1952-02-07					2.8	A
USGS	08173000	1952-02-08					2.8	A
USGS	08173000	1952-02-09					2.8	A
USGS	08173000	1952-02-10					3.1	A
USGS	08173000	1952-02-11					3.1	A
USGS	08173000	1952-02-12					3.1	A
USGS	08173000	1952-02-13					3.1	A
USGS	08173000	1952-02-14					3.1	A
USGS	08173000	1952-02-15					3.1	A
USGS	08173000	1952-02-16					3.1	A
USGS	08173000	1952-02-17					3.1	A
USGS	08173000	1952-02-18					3.5	A
USGS	08173000	1952-02-19					3.5	A
USGS	08173000	1952-02-20					3.5	A
USGS	08173000	1952-02-21					3.1	A
USGS	08173000	1952-02-22					3.8	A
USGS	08173000	1952-02-23					4.2	A
USGS	08173000	1952-02-24					4.2	A
USGS	08173000	1952-02-25					7.2	A
USGS	08173000	1952-02-26					7.2	A
USGS	08173000	1952-02-27					5.9	A
USGS	08173000	1952-02-28					4.2	A
USGS	08173000	1952-02-29					3.8	A
USGS	08173000	1952-03-01					3.5	A
USGS	08173000	1952-03-02					3.5	A
USGS	08173000	1952-03-03					3.5	A
USGS	08173000	1952-03-04					3.1	A
USGS	08173000	1952-03-05					3.5	A
USGS	08173000	1952-03-06					3.5	A
USGS	08173000	1952-03-07					3.5	A
USGS	08173000	1952-03-08					3.1	A
USGS	08173000	1952-03-09					3.8	A
USGS	08173000	1952-03-10					4.5	A
USGS	08173000	1952-03-11					5.5	A
USGS	08173000	1952-03-12					5.2	A
USGS	08173000	1952-03-13					4.2	A
USGS	08173000	1952-03-14					3.5	A
USGS	08173000	1952-03-15					3.5	A
USGS	08173000	1952-03-16					3.1	A
USGS	08173000	1952-03-17					3.1	A
USGS	08173000	1952-03-18					3.1	A
USGS	08173000	1952-03-19					3.1	A
USGS	08173000	1952-03-20					2.8	A
USGS	08173000	1952-03-21					3.1	A
USGS	08173000	1952-03-22					2.8	A
USGS	08173000	1952-03-23					2.6	A
USGS	08173000	1952-03-24					2.3	A
USGS	08173000	1952-03-25					2.2	A
USGS	08173000	1952-03-26					2.5	A
USGS	08173000	1952-03-27					3.5	A
USGS	08173000	1952-03-28					6.2	A
USGS	08173000	1952-03-29					6.7	A
USGS	08173000	1952-03-30					5.9	A
USGS	08173000	1952-03-31					4.8	A
USGS	08173000	1952-04-01					4.2	A
USGS	08173000	1952-04-02					3.1	A
USGS	08173000	1952-04-03					2.6	A
USGS	08173000	1952-04-04					2.6	A
USGS	08173000	1952-04-05					2.5	A
USGS	08173000	1952-04-06					2.5	A
USGS	08173000	1952-04-07					2.3	A
USGS	08173000	1952-04-08					2.3	A
USGS	08173000	1952-04-09					2.5	A
USGS	08173000	1952-04-10					11	A
USGS	08173000	1952-04-11					9.7	A
USGS	08173000	1952-04-12					210	A
USGS	08173000	1952-04-13					147	A
USGS	08173000	1952-04-14					14	A
USGS	08173000	1952-04-15					8.7	A
USGS	08173000	1952-04-16					5.2	A
USGS	08173000	1952-04-17					4.5	A
USGS	08173000	1952-04-18					3.8	A
USGS	08173000	1952-04-19					3.5	A
USGS	08173000	1952-04-20					4.8	A
USGS	08173000	1952-04-21					5.2	A
USGS	08173000	1952-04-22					5.5	A
USGS	08173000	1952-04-23					56	A
USGS	08173000	1952-04-24					19	A
USGS	08173000	1952-04-25					8.2	A
USGS	08173000	1952-04-26					5.2	A
USGS	08173000	1952-04-27					4.2	A
USGS	08173000	1952-04-28					3.8	A
USGS	08173000	1952-04-29					3.5	A
USGS	08173000	1952-04-30					3.1	A
USGS	08173000	1952-05-01					2.8	A
USGS	08173000	1952-05-02					2.8	A
USGS	08173000	1952-05-03					4.5	A
USGS	08173000	1952-05-04					4.5	A
USGS	08173000	1952-05-05					2.8	A
USGS	08173000	1952-05-06					2.3	A
USGS	08173000	1952-05-07					2.0	A
USGS	08173000	1952-05-08					1.8	A
USGS	08173000	1952-05-09					1.7	A
USGS	08173000	1952-05-10					1.5	A
USGS	08173000	1952-05-11					1.2	A
USGS	08173000	1952-05-12					1.0	A
USGS	08173000	1952-05-13					0.90	A
USGS	08173000	1952-05-14					0.80	A
USGS	08173000	1952-05-15					0.50	A
USGS	08173000	1952-05-16					0.20	A
USGS	08173000	1952-05-17					0.20	A
USGS	08173000	1952-05-18					1.2	A
USGS	08173000	1952-05-19					3.5	A
USGS	08173000	1952-05-20					2.2	A
USGS	08173000	1952-05-21					2.0	A
USGS	08173000	1952-05-22					1.2	A
USGS	08173000	1952-05-23					1.0	A
USGS	08173000	1952-05-24					0.70	A
USGS	08173000	1952-05-25					0.70	A
USGS	08173000	1952-05-26					1.1	A
USGS	08173000	1952-05-27					375	A
USGS	08173000	1952-05-28					413	A
USGS	08173000	1952-05-29					77	A
USGS	08173000	1952-05-30					15	A
USGS	08173000	1952-05-31					7.2	A
USGS	08173000	1952-06-01					4.8	A
USGS	08173000	1952-06-02					2.6	A
USGS	08173000	1952-06-03					2.2	A
USGS	08173000	1952-06-04					2.0	A
USGS	08173000	1952-06-05					72	A
USGS	08173000	1952-06-06					2390	A
USGS	08173000	1952-06-07					434	A
USGS	08173000	1952-06-08					66	A
USGS	08173000	1952-06-09					22	A
USGS	08173000	1952-06-10					12	A
USGS	08173000	1952-06-11					9.7	A
USGS	08173000	1952-06-12					9.2	A
USGS	08173000	1952-06-13					9.2	A
USGS	08173000	1952-06-14					6.7	A
USGS	08173000	1952-06-15					5.5	A
USGS	08173000	1952-06-16					4.8	A
USGS	08173000	1952-06-17					4.8	A
USGS	08173000	1952-06-18					4.2	A
USGS	08173000	1952-06-19					3.1	A
USGS	08173000	1952-06-20					3.1	A
USGS	08173000	1952-06-21					2.8	A
USGS	08173000	1952-06-22					2.6	A
USGS	08173000	1952-06-23					2.6	A
USGS	08173000	1952-06-24					2.5	A
USGS	08173000	1952-06-25					2.3	A
USGS	08173000	1952-06-26					2.3	A
USGS	08173000	1952-06-27					2.3	A
USGS	08173000	1952-06-28					2.5	A
USGS	08173000	1952-06-29					2.3	A
USGS	08173000	1952-06-30					6.6	A
USGS	08173000	1952-07-01					46	A
USGS	08173000	1952-07-02					9.7	A
USGS	08173000	1952-07-03					4.5	A
USGS	08173000	1952-07-04					2.8	A
USGS	08173000	1952-07-05					2.6	A
USGS	08173000	1952-07-06					2.6	A
USGS	08173000	1952-07-07					2.3	A
USGS	08173000	1952-07-08					2.2	A
USGS	08173000	1952-07-09					2.0	A
USGS	08173000	1952-07-10					2.0	A
USGS	08173000	1952-07-11					1.7	A
USGS	08173000	1952-07-12					1.4	A
USGS	08173000	1952-07-13					1.4	A
USGS	08173000	1952-07-14					1.4	A
USGS	08173000	1952-07-15					1.2	A
USGS	08173000	1952-07-16					1.2	A
USGS	08173000	1952-07-17					1.1	A
USGS	08173000	1952-07-18					43	A
USGS	08173000	1952-07-19					7.7	A
USGS	08173000	1952-07-20					5.9	A
USGS	08173000	1952-07-21					2.6	A
USGS	08173000	1952-07-22					2.0	A
USGS	08173000	1952-07-23					1.1	A
USGS	08173000	1952-07-24					0.90	A
USGS	08173000	1952-07-25					0.70	A
USGS	08173000	1952-07-26					0.70	A
USGS	08173000	1952-07-27					0.60	A
USGS	08173000	1952-07-28					0.40	A
USGS	08173000	1952-07-29					0.20	A
USGS	08173000	1952-07-30					0.20	A
USGS	08173000	1952-07-31					0.20	A
USGS	08173000	1952-08-01					0.20	A
USGS	08173000	1952-08-02					0.20	A
USGS	08173000	1952-08-03					0.20	A
USGS	08173000	1952-08-04					0.20	A
USGS	08173000	1952-08-05					0.10	A
USGS	08173000	1952-08-06					0.10	A
USGS	08173000	1952-08-07					0.10	A
USGS	08173000	1952-08-08					0.10	A
USGS	08173000	1952-08-09					0.10	A
USGS	08173000	1952-08-10					0.10	A
USGS	08173000	1952-08-11					0.10	A
USGS	08173000	1952-08-12					0.00	A
USGS	08173000	1952-08-13					0.00	A
USGS	08173000	1952-08-14					0.00	A
USGS	08173000	1952-08-15					0.00	A
USGS	08173000	1952-08-16					0.00	A
USGS	08173000	1952-08-17					0.00	A
USGS	08173000	1952-08-18					0.00	A
USGS	08173000	1952-08-19					0.00	A
USGS	08173000	1952-08-20					0.00	A
USGS	08173000	1952-08-21					0.00	A
USGS	08173000	1952-08-22					0.00	A
USGS	08173000	1952-08-23					0.00	A
USGS	08173000	1952-08-24					0.00	A
USGS	08173000	1952-08-25					0.00	A
USGS	08173000	1952-08-26					0.00	A
USGS	08173000	1952-08-27					0.00	A
USGS	08173000	1952-08-28					0.00	A
USGS	08173000	1952-08-29					0.00	A
USGS	08173000	1952-08-30					0.00	A
USGS	08173000	1952-08-31					0.00	A
USGS	08173000	1952-09-01					0.00	A
USGS	08173000	1952-09-02					0.00	A
USGS	08173000	1952-09-03					0.00	A
USGS	08173000	1952-09-04					0.00	A
USGS	08173000	1952-09-05					0.00	A
USGS	08173000	1952-09-06					0.00	A
USGS	08173000	1952-09-07					0.00	A
USGS	08173000	1952-09-08					0.00	A
USGS	08173000	1952-09-09					0.40	A
USGS	08173000	1952-09-10					496	A
USGS	08173000	1952-09-11					555	A
USGS	08173000	1952-09-12					344	A
USGS	08173000	1952-09-13					25	A
USGS	08173000	1952-09-14					13	A
USGS	08173000	1952-09-15					7.8	A
USGS	08173000	1952-09-16					5.1	A
USGS	08173000	1952-09-17					3.9	A
USGS	08173000	1952-09-18					319	A
USGS	08173000	1952-09-19					237	A
USGS	08173000	1952-09-20					26	A
USGS	08173000	1952-09-21					11	A
USGS	08173000	1952-09-22					6.7	A
USGS	08173000	1952-09-23					4.5	A
USGS	08173000	1952-09-24					3.1	A
USGS	08173000	1952-09-25					2.5	A
USGS	08173000	1952-09-26					2.2	A
USGS	08173000	1952-09-27					2.0	A
USGS	08173000	1952-09-28					1.8	A
USGS	08173000	1952-09-29					1.8	A
USGS	08173000	1952-09-30					1.7	A
USGS	08173000	1952-10-01					1.5	A
USGS	08173000	1952-10-02					1.5	A
USGS	08173000	1952-10-03					1.4	A
USGS	08173000	1952-10-04					1.4	A
USGS	08173000	1952-10-05					1.2	A
USGS	08173000	1952-10-06					1.0	A
USGS	08173000	1952-10-07					0.70	A
USGS	08173000	1952-10-08					0.60	A
USGS	08173000	1952-10-09					0.50	A
USGS	08173000	1952-10-10					0.50	A
USGS	08173000	1952-10-11					0.50	A
USGS	08173000	1952-10-12					0.40	A
USGS	08173000	1952-10-13					0.40	A
USGS	08173000	1952-10-14					0.40	A
USGS	08173000	1952-10-15					0.50	A
USGS	08173000	1952-10-16					0.50	A
USGS	08173000	1952-10-17					0.50	A
USGS	08173000	1952-10-18					0.50	A
USGS	08173000	1952-10-19					0.40	A
USGS	08173000	1952-10-20					0.30	A
USGS	08173000	1952-10-21					0.30	A
USGS	08173000	1952-10-22					0.20	A
USGS	08173000	1952-10-23					0.20	A
USGS	08173000	1952-10-24					0.20	A
USGS	08173000	1952-10-25					0.20	A
USGS	08173000	1952-10-26					0.20	A
USGS	08173000	1952-10-27					0.10	A
USGS	08173000	1952-10-28					0.10	A
USGS	08173000	1952-10-29					0.10	A
USGS	08173000	1952-10-30					0.10	A
USGS	08173000	1952-10-31					0.10	A
USGS	08173000	1952-11-01					0.10	A
USGS	08173000	1952-11-02					0.10	A
USGS	08173000	1952-11-03					0.10	A
USGS	08173000	1952-11-04					0.10	A
USGS	08173000	1952-11-05					0.10	A
USGS	08173000	1952-11-06					0.10	A
USGS	08173000	1952-11-07					0.10	A
USGS	08173000	1952-11-08					0.10	A
USGS	08173000	1952-11-09					0.20	A
USGS	08173000	1952-11-10					0.20	A
USGS	08173000	1952-11-11					0.30	A
USGS	08173000	1952-11-12					0.30	A
USGS	08173000	1952-11-13					1.4	A
USGS	08173000	1952-11-14					1.7	A
USGS	08173000	1952-11-15					1.8	A
USGS	08173000	1952-11-16					2.0	A
USGS	08173000	1952-11-17					2.0	A
USGS	08173000	1952-11-18					4.8	A
USGS	08173000	1952-11-19					4.5	A
USGS	08173000	1952-11-20					3.1	A
USGS	08173000	1952-11-21					3.5	A
USGS	08173000	1952-11-22					2.8	A
USGS	08173000	1952-11-23					10	A
USGS	08173000	1952-11-24					284	A
USGS	08173000	1952-11-25					800	A
USGS	08173000	1952-11-26					612	A
USGS	08173000	1952-11-27					36	A
USGS	08173000	1952-11-28					28	A
USGS	08173000	1952-11-29					1860	A
USGS	08173000	1952-11-30					2760	A
USGS	08173000	1952-12-01					122	A
USGS	08173000	1952-12-02					54	A
USGS	08173000	1952-12-03					39	A
USGS	08173000	1952-12-04					185	A
USGS	08173000	1952-12-05					44	A
USGS	08173000	1952-12-06					14	A
USGS	08173000	1952-12-07					7.7	A
USGS	08173000	1952-12-08					6.2	A
USGS	08173000	1952-12-09					5.5	A
USGS	08173000	1952-12-10					6.7	A
USGS	08173000	1952-12-11					4.2	A
USGS	08173000	1952-12-12					3.5	A
USGS	08173000	1952-12-13					3.1	A
USGS	08173000	1952-12-14					2.8	A
USGS	08173000	1952-12-15					2.6	A
USGS	08173000	1952-12-16					2.5	A
USGS	08173000	1952-12-17					2.5	A
USGS	08173000	1952-12-18					2.5	A
USGS	08173000	1952-12-19					125	A
USGS	08173000	1952-12-20					70	A
USGS	08173000	1952-12-21					24	A
USGS	08173000	1952-12-22					88	A
USGS	08173000	1952-12-23					11	A
USGS	08173000	1952-12-24					5.9	A
USGS	08173000	1952-12-25					5.2	A
USGS	08173000	1952-12-26					4.2	A
USGS	08173000	1952-12-27					4.2	A
USGS	08173000	1952-12-28					4.2	A
USGS	08173000	1952-12-29					5.5	A
USGS	08173000	1952-12-30					875	A
USGS	08173000	1952-12-31					619	A
USGS	08173000	1953-01-01					83	A
USGS	08173000	1953-01-02					37	A
USGS	08173000	1953-01-03					25	A
USGS	08173000	1953-01-04					18	A
USGS	08173000	1953-01-05					15	A
USGS	08173000	1953-01-06					14	A
USGS	08173000	1953-01-07					13	A
USGS	08173000	1953-01-08					12	A
USGS	08173000	1953-01-09					11	A
USGS	08173000	1953-01-10					9.7	A
USGS	08173000	1953-01-11					9.2	A
USGS	08173000	1953-01-12					9.2	A
USGS	08173000	1953-01-13					8.7	A
USGS	08173000	1953-01-14					8.7	A
USGS	08173000	1953-01-15					8.7	A
USGS	08173000	1953-01-16					8.7	A
USGS	08173000	1953-01-17					9.7	A
USGS	08173000	1953-01-18					9.7	A
USGS	08173000	1953-01-19					9.2	A
USGS	08173000	1953-01-20					9.2	A
USGS	08173000	1953-01-21					9.2	A
USGS	08173000	1953-01-22					7.7	A
USGS	08173000	1953-01-23					7.7	A
USGS	08173000	1953-01-24					6.7	A
USGS	08173000	1953-01-25					6.2	A
USGS	08173000	1953-01-26					6.2	A
USGS	08173000	1953-01-27					6.2	A
USGS	08173000	1953-01-28					6.2	A
USGS	08173000	1953-01-29					5.9	A
USGS	08173000	1953-01-30					5.9	A
USGS	08173000	1953-01-31					6.2	A
USGS	08173000	1953-02-01					20	A
USGS	08173000	1953-02-02					28	A
USGS	08173000	1953-02-03					17	A
USGS	08173000	1953-02-04					14	A
USGS	08173000	1953-02-05					11	A
USGS	08173000	1953-02-06					10	A
USGS	08173000	1953-02-07					9.7	A
USGS	08173000	1953-02-08					9.2	A
USGS	08173000	1953-02-09					9.2	A
USGS	08173000	1953-02-10					8.7	A
USGS	08173000	1953-02-11					8.7	A
USGS	08173000	1953-02-12					8.7	A
USGS	08173000	1953-02-13					8.2	A
USGS	08173000	1953-02-14					8.7	A
USGS	08173000	1953-02-15					9.2	A
USGS	08173000	1953-02-16					9.2	A
USGS	08173000	1953-02-17					7.7	A
USGS	08173000	1953-02-18					7.7	A
USGS	08173000	1953-02-19					7.7	A
USGS	08173000	1953-02-20					7.7	A
USGS	08173000	1953-02-21					7.2	A
USGS	08173000	1953-02-22					6.2	A
USGS	08173000	1953-02-23					6.7	A
USGS	08173000	1953-02-24					17	A
USGS	08173000	1953-02-25					17	A
USGS	08173000	1953-02-26					11	A
USGS	08173000	1953-02-27					9.7	A
USGS	08173000	1953-02-28					9.2	A
USGS	08173000	1953-03-01					8.7	A
USGS	08173000	1953-03-02					8.2	A
USGS	08173000	1953-03-03					8.2	A
USGS	08173000	1953-03-04					8.2	A
USGS	08173000	1953-03-05					7.2	A
USGS	08173000	1953-03-06					6.7	A
USGS	08173000	1953-03-07					6.7	A
USGS	08173000	1953-03-08					7.2	A
USGS	08173000	1953-03-09					7.2	A
USGS	08173000	1953-03-10					8.2	A
USGS	08173000	1953-03-11					9.2	A
USGS	08173000	1953-03-12					9.7	A
USGS	08173000	1953-03-13					10	A
USGS	08173000	1953-03-14					9.7	A
USGS	08173000	1953-03-15					8.7	A
USGS	08173000	1953-03-16					7.7	A
USGS	08173000	1953-03-17					6.2	A
USGS	08173000	1953-03-18					6.2	A
USGS	08173000	1953-03-19					5.9	A
USGS	08173000	1953-03-20					5.9	A
USGS	08173000	1953-03-21					5.5	A
USGS	08173000	1953-03-22					5.5	A
USGS	08173000	1953-03-23					5.5	A
USGS	08173000	1953-03-24					5.5	A
USGS	08173000	1953-03-25					5.2	A
USGS	08173000	1953-03-26					4.8	A
USGS	08173000	1953-03-27					4.5	A
USGS	08173000	1953-03-28					4.5	A
USGS	08173000	1953-03-29					4.5	A
USGS	08173000	1953-03-30					4.8	A
USGS	08173000	1953-03-31					4.5	A
USGS	08173000	1953-04-01					4.5	A
USGS	08173000	1953-04-02					11	A
USGS	08173000	1953-04-03					7.2	A
USGS	08173000	1953-04-04					5.9	A
USGS	08173000	1953-04-05					5.2	A
USGS	08173000	1953-04-06					4.5	A
USGS	08173000	1953-04-07					5.2	A
USGS	08173000	1953-04-08					5.2	A
USGS	08173000	1953-04-09					5.2	A
USGS	08173000	1953-04-10					4.8	A
USGS	08173000	1953-04-11					4.8	A
USGS	08173000	1953-04-12					4.8	A
USGS	08173000	1953-04-13					3.8	A
USGS	08173000	1953-04-14					3.8	A
USGS	08173000	1953-04-15					3.8	A
USGS	08173000	1953-04-16					3.8	A
USGS	08173000	1953-04-17					3.5	A
USGS	08173000	1953-04-18					3.1	A
USGS	08173000	1953-04-19					2.8	A
USGS	08173000	1953-04-20					2.6	A
USGS	08173000	1953-04-21					2.8	A
USGS	08173000	1953-04-22					2.8	A
USGS	08173000	1953-04-23					3.1	A
USGS	08173000	1953-04-24					236	A
USGS	08173000	1953-04-25					454	A
USGS	08173000	1953-04-26					59	A
USGS	08173000	1953-04-27					59	A
USGS	08173000	1953-04-28					383	A
USGS	08173000	1953-04-29					15000	A
USGS	08173000	1953-04-30					3550	A
USGS	08173000	1953-05-01					179	A
USGS	08173000	1953-05-02					44	A
USGS	08173000	1953-05-03					29	A
USGS	08173000	1953-05-04					71	A
USGS	08173000	1953-05-05					34	A
USGS	08173000	1953-05-06					17	A
USGS	08173000	1953-05-07					14	A
USGS	08173000	1953-05-08					12	A
USGS	08173000	1953-05-09					11	A
USGS	08173000	1953-05-10					9.7	A
USGS	08173000	1953-05-11					9.2	A
USGS	08173000	1953-05-12					9.2	A
USGS	08173000	1953-05-13					9.2	A
USGS	08173000	1953-05-14					34	A
USGS	08173000	1953-05-15					59	A
USGS	08173000	1953-05-16					76	A
USGS	08173000	1953-05-17					140	A
USGS	08173000	1953-05-18					49	A
USGS	08173000	1953-05-19					26	A
USGS	08173000	1953-05-20					13	A
USGS	08173000	1953-05-21					9.7	A
USGS	08173000	1953-05-22					8.2	A
USGS	08173000	1953-05-23					7.2	A
USGS	08173000	1953-05-24					8.7	A
USGS	08173000	1953-05-25					5.5	A
USGS	08173000	1953-05-26					5.5	A
USGS	08173000	1953-05-27					4.5	A
USGS	08173000	1953-05-28					4.2	A
USGS	08173000	1953-05-29					4.2	A
USGS	08173000	1953-05-30					3.8	A
USGS	08173000	1953-05-31					3.8	A
USGS	08173000	1953-06-01					3.8	A
USGS	08173000	1953-06-02					3.1	A
USGS	08173000	1953-06-03					3.1	A
USGS	08173000	1953-06-04					3.5	A
USGS	08173000	1953-06-05					3.1	A
USGS	08173000	1953-06-06					2.8	A
USGS	08173000	1953-06-07					2.6	A
USGS	08173000	1953-06-08					2.6	A
USGS	08173000	1953-06-09					2.8	A
USGS	08173000	1953-06-10					2.6	A
USGS	08173000	1953-06-11					2.3	A
USGS	08173000	1953-06-12					2.0	A
USGS	08173000	1953-06-13					1.8	A
USGS	08173000	1953-06-14					1.5	A
USGS	08173000	1953-06-15					1.5	A
USGS	08173000	1953-06-16					1.5	A
USGS	08173000	1953-06-17					1.5	A
USGS	08173000	1953-06-18					1.5	A
USGS	08173000	1953-06-19					1.4	A
